Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength
PPP6R2	6005814	STK38	7|2	9	4.5	2	9|6|5|6|0|0|0|0|0|0|5|6|0|3|2|0|4|2|10|15|9|12|2|2|3|4|3|0	0	0	0	0	0	-45.54	0.39	0.89		7|2	9	4.5	465
PPP6R2	44890050	STMN1	13|19	32	16	2	26|24|3|7|0|0|0|0|0|0|14|12|17|3|12|3|6|4|9|0|12|3|2|0|1|0|0|0	0	0	0	0	0	-56.52	0.79	0.9		13|19	32	16	149
PPP6R2	148727341	STRAP	18|7	25	12.5	2	26|27|3|0|0|1|0|3|3|0|24|23|12|13|15|10|12|8|0|0|0|1|2|1|0|2|5|4	0	0	0	0	0	-89.02	0.5	0.91		18|7	25	12.5	350
PPP6R2	51242945	STRN	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.01	0.03	0.01	0.03	0.01	-6.96	0.8	0.58		2|0	2	1	780
PPP6R2	89886477	STRN4	2|0	2	1	2	0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.03	0.06	0.03	0.06	0.03	-5.72	1.33	0.53		2|0	2	1	753
PPP6R2	56181387	STUB1	3|6	9	4.5	2	2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0.44	0.78	0.44	0.78	0.44	-2.24	4.5	0.25		3|6	9	4.5	303
PPP6R2	8394376	STX18	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0	0	0	0	0	0	-5.72	0.67	0.92		1|0	1	0.5	335
PPP6R2	195963398	SUGT1	8|7	15	7.5	2	9|10|3|0|0|0|0|0|0|0|4|0|3|0|2|1|0|2|0|2|0|2|0|0|1|0|0|0	0	0	0	0	0	-15.47	1.15	0.81		8|7	15	7.5	365
PPP6R2	19557691	SURF4	5|2	7	3.5	2	2|3|0|2|2|4|2|4|2|4|4|1|2|3|3|4|4|2|0|2|0|2|0|0|2|2|4|3	0	0	0	0	0	-14.39	0.88	0.76		5|2	7	3.5	269
PPP6R2	150417971	SVIL	4|3	7	3.5	2	0|6|1|2|0|0|0|0|0|0|4|3|7|2|4|0|4|1|0|0|0|0|2|2|0|1|0|0	0	0	0	0	0	-17.39	0.67	0.82		4|3	7	3.5	1788
PPP6R2	19923855	SYAP1	3|1	4	2	2	17|19|1|2|0|0|0|0|0|0|9|3|1|3|3|2|4|2|3|4|2|3|1|1|0|0|0|0	0	0	0	0	0	-51.39	0.16	0.9		3|1	4	2	352
PPP6R2	41281798	TAB1	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	462
PPP6R2	14149669	TAB2	3|1	4	2	2	3|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-8.52	1	0.65		3|1	4	2	693
PPP6R2	5454102	TACC3	2|3	5	2.5	2	2|2|2|3|0|0|0|0|0|0|4|4|4|3|3|5|2|2|2|3|4|3|2|0|1|2|2|0	0	0	0	0	0	-15.39	0.59	0.8		2|3	5	2.5	838
PPP6R2	4507357	TAGLN2	16|37	53	26.5	2	39|29|15|16|3|2|4|0|2|2|18|23|10|10|15|3|23|8|12|14|19|19|10|22|14|11|23|12	0	0	0	0	0	-82.77	0.93	0.91		16|37	53	26.5	199
PPP6R2	6678271	TARDBP	3|3	6	3	2	5|6|5|6|5|9|4|4|3|2|4|2|6|0|6|0|6|0|2|5|3|3|4|5|3|4|6|4	0	0	0	0	0	-23.27	0.44	0.92		3|3	6	3	414
PPP6R2	38202255	TARS	1|0	1	0.5	2	0|5|2|0|0|1|0|0|0|0|2|1|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-17.16	0.14	0.92		1|0	1	0.5	723
PPP6R2	226342869	TBC1D15	14|9	23	11.5	2	9|11|3|2|0|0|0|0|0|0|14|9|6|5|14|11|11|7|2|5|6|9|2|5|1|1|0|0	0	0	0	0	0	-34.31	0.92	0.88		14|9	23	11.5	682
PPP6R2	194018476	TBC1D2B	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		2|0	2	1	914
PPP6R2	197304775	TBC1D5	4|1	5	2.5	2	0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.35	0.7	0.35	0.7	0.35	-3.22	5	0.35		4|1	5	2.5	795
PPP6R2	156231067	TBC1D8	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0	0	0	0	0	0	-6.42	0.5	0.92		1|0	1	0.5	1140
PPP6R2	50428925	TBCB	6|4	10	5	2	8|5|0|0|0|0|0|0|0|0|2|0|6|0|2|2|3|1|0|1|0|0|0|0|0|0|0|0	0	0	0	0	0	-16.62	0.91	0.8		6|4	10	5	244
PPP6R2	118442828	TBCE	2|0	2	1	2	12|0|0|0|0|0|0|0|0|0|3|0|0|3|0|0|3|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-24.26	0.19	0.84		2|0	2	1	527
PPP6R2	14150056	TCHP	2|0	2	1	2	2|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.57	0.67		2|0	2	1	498
PPP6R2	207113160	TCOF1	5|0	5	2.5	2	46|78|9|13|5|4|3|0|1|0|5|47|18|3|15|31|17|24|19|10|42|6|7|20|8|9|9|74	0	0	0	0	0	-274.9	0.04	0.92		5|0	5	2.5	1488
PPP6R2	57863257	TCP1	94|70	164	82	2	40|34|2|0|8|10|6|5|8|5|120|113|77|96|48|193|94|151|0|0|0|0|2|2|1|0|14|33	0	0	0	0	0	-431.04	0.57	0.92		94|70	164	82	556
PPP6R2	24475816	TECR	12|3	15	7.5	2	3|2|0|0|4|3|0|3|0|0|4|3|2|0|3|0|2|3|0|2|0|2|0|0|0|0|3|2	0.36	0.72	0.36	0.72	0.36	-10.94	2.14	0.35		12|3	15	7.5	308
PPP6R2	225545550	TELO2	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	837
PPP6R2	23238188	TES	4|0	4	2	2	9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-17.75	0.53	0.75		4|0	4	2	412
PPP6R2	21361278	TFCP2	0|2	2	1	2	4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|0|0|0|0|0|0	0	0	0	0	0	-12.84	0.4	0.74		0|2	2	1	502
PPP6R2	167234419	THRAP3	0|2	2	1	2	40|62|51|89|0|0|0|0|0|0|47|59|40|9|48|14|39|16|56|41|47|47|35|56|56|46|64|33	0	0	0	0	0	-307.74	0.01	0.92		0|2	2	1	955
PPP6R2	5454122	TIMM23	4|0	4	2	2	0|0|0|0|0|0|0|0|0|0|4|0|0|4|4|2|0|0|0|0|0|0|0|0|0|0|0|2	0	0	0	0	0	-17.16	0.57	0.75		4|0	4	2	209
PPP6R2	48526509	TIMM50	12|11	23	11.5	2	5|6|0|0|4|2|3|6|3|4|13|19|20|8|16|8|11|7|0|0|0|0|0|0|1|0|4|3	0	0	0	0	0	-47.83	0.68	0.9		12|11	23	11.5	456
PPP6R2	23097250	TIPRL	23|7	30	15	2	46|45|5|7|0|0|0|0|0|0|30|19|7|18|11|22|15|22|0|7|4|7|0|4|0|0|2|3	0	0	0	0	0	-134.17	0.42	0.92		23|7	30	15	272
PPP6R2	116875765	TJP1	6|8	14	7	2	14|15|50|61|0|0|0|0|0|0|21|7|12|14|10|5|11|0|22|43|29|40|27|30|32|33|36|11	0	0	0	0	0	-192.98	0.14	0.92		6|8	14	7	1668
PPP6R2	282165804	TJP2	4|4	8	4	2	8|6|2|0|0|0|0|0|0|0|15|8|2|3|1|1|8|2|0|0|1|0|2|1|1|1|1|0	0	0	0	0	0	-33.17	0.41	0.89		4|4	8	4	1157
PPP6R2	223029410	TLN1	50|25	75	37.5	2	61|54|21|37|0|0|0|0|1|0|61|23|22|54|36|29|19|37|10|23|10|24|15|24|18|28|10|3	0	0	0	0	0	-180.1	0.65	0.92		50|25	75	37.5	2541
PPP6R2	153791502	TMCO7	2|0	2	1	2	0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0	0.01	0.01	0.01	0.01	0.01	-7.54	0.8	0.61		2|0	2	1	1094
PPP6R2	150456424	TMEM131	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	1883
PPP6R2	224589127	TMEM33	1|1	2	1	2	3|0|0|0|2|3|3|4|3|3|2|0|0|0|1|0|0|1|3|2|3|2|1|1|1|0|0|1	0	0	0	0	0	-13.47	0.31	0.92		1|1	2	1	247
PPP6R2	109948302	TMEM97	1|0	1	0.5	2	2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-4.92	1	0.92		1|0	1	0.5	176
PPP6R2	7657649	TMOD3	5|0	5	2.5	2	9|9|3|7|0|0|0|0|0|0|5|0|2|4|3|0|3|0|2|3|0|2|3|4|1|2|0|0	0	0	0	0	0	-34.76	0.33	0.86		5|0	5	2.5	352
PPP6R2	73760405	TMPO	10|13	23	11.5	2	26|54|21|31|5|6|3|3|3|6|31|34|25|17|29|9|25|16|25|23|40|34|24|25|23|18|19|22	0	0	0	0	0	-146.12	0.28	0.92		10|13	23	11.5	454
PPP6R2	239735580	TNIK	0|1	1	0.5	2	2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-7.39	0.4	0.92		0|1	1	0.5	1352
PPP6R2	116256481	TNIP1	3|1	4	2	2	3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0	0.05	0.1	0.05	0.1	0.05	-4.78	2	0.5		3|1	4	2	636
PPP6R2	6912734	TNPO3	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.93	2	0.92		1|0	1	0.5	923
PPP6R2	148491080	TNRC6B	9|6	15	7.5	2	6|6|4|4|0|0|0|0|0|0|6|2|0|6|2|0|3|5|4|6|4|1|2|3|2|2|1|0	0	0	0	0	0	-15.39	1.25	0.78		9|6	15	7.5	1723
PPP6R2	156564398	TOE1	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-4.92	1	0.92		1|0	1	0.5	510
PPP6R2	9910382	TOMM22	4|3	7	3.5	2	4|3|0|0|1|1|0|0|1|1|3|4|6|3|5|0|4|4|0|2|0|0|0|0|0|0|4|3	0	0	0	0	0	-15.51	0.74	0.81		4|3	7	3.5	142
PPP6R2	21361356	TOMM34	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	309
PPP6R2	193083120	TOMM40	3|0	3	1.5	2	2|1|7|0|25|22|14|27|15|16|2|1|2|3|4|0|0|0|9|11|10|11|4|9|10|3|2|4	0	0	0	0	0	-101.79	0.07	0.92		3|0	3	1.5	361
PPP6R2	21450775	TOR1AIP2	1|0	1	0.5	2	0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-4.83	1	0.92		1|0	1	0.5	470
PPP6R2	226054295	TOX3	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	576
PPP6R2	120407068	TP53	36|71	107	53.5	2	3|2|0|0|0|0|0|0|0|0|13|50|26|6|27|6|43|9|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-78.8	1.47	0.9		36|71	107	53.5	393
PPP6R2	112799849	TP53BP2	5|10	15	7.5	2	18|15|5|2|0|0|0|0|0|0|12|7|2|3|5|0|6|0|0|1|0|2|0|0|0|0|0|0	0	0	0	0	0	-43.96	0.58	0.89		5|10	15	7.5	1134
PPP6R2	40805862	TPD52L2	2|0	2	1	2	7|3|2|1|0|0|0|0|0|0|4|0|0|0|2|1|2|0|0|0|1|1|1|1|0|0|1|0	0	0	0	0	0	-19.32	0.25	0.81		2|0	2	1	186
PPP6R2	123173766	TPGS1	21|9	30	15	2	0|0|0|0|0|0|0|0|0|0|25|10|5|12|4|19|14|16|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-57.62	0.81	0.9		21|9	30	15	290
PPP6R2	114155140	TPM3	1|0	1	0.5	2	0|0|1|0|3|2|5|2|4|5|2|0|0|0|5|0|0|0|0|0|3|2|0|3|0|3|0|0	0	0	0	0	0	-22.63	0.11	0.92		1|0	1	0.5	285
PPP6R2	114155142	TPR	20|42	62	31	2	41|47|150|193|0|0|0|0|0|0|82|136|154|60|158|67|173|52|59|80|35|42|197|296|277|188|225|452	0	0	0	0	0	#NAME?	0.1	0.92		20|42	62	31	2363
PPP6R2	155722983	TRAP1	14|13	27	13.5	2	27|20|0|0|8|12|7|10|9|12|8|6|6|8|14|5|5|5|0|0|0|0|0|1|0|0|10|6	0	0	0	0	0	-48.69	0.74	0.9		14|13	27	13.5	704
PPP6R2	68160937	TRIM25	10|1	11	5.5	2	8|3|1|2|0|0|0|0|0|0|5|0|1|0|3|2|0|0|0|1|2|1|0|0|0|0|0|0	0	0	0	0	0	-19.68	1.16	0.65		10|1	11	5.5	630
PPP6R2	5032179	TRIM28	10|5	15	7.5	2	25|35|33|34|14|11|13|10|9|5|57|67|53|27|31|41|27|25|36|35|39|33|23|32|21|27|21|4	0	0	0	0	0	-222.76	0.14	0.92		10|5	15	7.5	835
PPP6R2	30794216	TRIM56	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	755
PPP6R2	16519559	TRIM9	13|7	20	10	2	14|10|0|0|0|0|0|0|0|0|10|3|5|6|4|6|4|6|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-28.4	1	0.85		13|7	20	10	550
PPP6R2	11321607	TRIP13	6|0	6	3	2	4|0|0|0|0|0|0|0|0|0|3|0|0|2|0|0|1|3|0|0|0|0|0|0|0|0|0|0	0	0.01	0	0.01	0	-14.93	1	0.63		6|0	6	3	432
PPP6R2	91208423	TRIP6	2|0	2	1	2	4|5|0|1|0|0|0|0|0|0|0|1|0|0|2|0|0|0|0|2|1|1|0|0|0|0|1|0	0	0	0	0	0	-16.05	0.31	0.78		2|0	2	1	476
PPP6R2	4759270	TSN	1|0	1	0.5	2	4|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.54	0.29	0.92		1|0	1	0.5	228
PPP6R2	4507711	TTC1	6|3	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3	45	0		6|3	9	4.5	292
PPP6R2	224028289	TTC28	8|11	19	9.5	2	9|8|0|0|0|0|0|0|0|0|6|3|1|5|4|0|5|1|0|4|1|2|1|0|0|1|1|0	0	0	0	0	0	-16.01	1.36	0.78		8|11	19	9.5	2481
PPP6R2	7662078	TTC37	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		2|0	2	1	1564
PPP6R2	28603842	TTC9C	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		2|0	2	1	171
PPP6R2	40807471	TTF2	3|5	8	4	2	2|4|0|0|0|0|0|0|0|0|4|0|3|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-10.05	1.23	0.7		3|5	8	4	1162
PPP6R2	24307961	TTI1	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	1089
PPP6R2	23308722	TTK	6|3	9	4.5	2	3|4|7|8|0|0|0|0|0|0|2|0|0|3|1|1|5|0|2|8|4|7|4|1|3|2|3|2	0	0	0	0	0	-26.28	0.6	0.85		6|3	9	4.5	857
PPP6R2	291045223	TTN	2|0	2	1	2	3|0|0|0|0|0|0|0|0|0|3|2|0|2|5|2|0|0|0|0|0|0|0|0|0|0|0|3	0	0	0	0	0	-17.16	0.29	0.79		2|0	2	1	26926
PPP6R2	57013276	TUBA1B	0|95	95	47.5	2	155|230|0|0|0|0|0|0|0|0|0|119|37|73|0|200|148|166|0|50|47|10|0|83|42|0|0|0	0	0	0	0	0	#NAME?	0.25	0.92		0|95	95	47.5	451
PPP6R2	14389309	TUBA1C	79|0	79	39.5	2	0|0|0|7|6|6|27|24|5|22|144|0|3|3|45|0|0|0|40|0|0|0|0|0|0|8|11|65	0	0	0	0	0	-328.99	0.54	0.92		79|0	79	39.5	449
PPP6R2	29788785	TUBB	28|22	50	25	2	32|39|4|3|11|11|11|8|9|7|28|34|26|33|28|54|29|55|23|5|8|6|4|12|3|10|17|15	0	0	0	0	0	-137.87	0.55	0.92		28|22	50	25	444
PPP6R2	29788768	TUBB2B	0|4	4	2	2	4|0|0|0|0|0|0|0|0|0|0|7|0|0|0|11|0|9|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-35.9	0.26	0.87		0|4	4	2	445
PPP6R2	21361322	TUBB4A	2|7	9	4.5	2	3|17|0|0|0|0|0|0|0|0|7|15|3|24|6|8|4|20|0|0|0|0|0|6|0|0|0|0	0	0	0	0	0	-78.02	0.24	0.91		2|7	9	4.5	444
PPP6R2	5174735	TUBB4B	14|12	26	13	2	11|8|1|1|5|8|5|3|7|4|14|0|6|0|8|11|14|0|0|4|2|3|1|0|2|2|8|6	0	0	0	0	0	-29.6	1.04	0.88		14|12	26	13	445
PPP6R2	14210536	TUBB6	12|0	12	6	2	0|3|0|0|0|0|0|0|0|0|6|1|0|3|5|7|3|13|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-35.74	0.77	0.8		12|0	12	6	446
PPP6R2	31543831	TUBG1	1|4	5	2.5	2	0|3|0|0|0|0|0|0|0|0|3|3|0|4|4|5|5|3|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-18.62	0.56	0.8		1|4	5	2.5	451
PPP6R2	5453660	TUBGCP3	1|0	1	0.5	2	2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0	0	0	0	0	0	-7.54	0.4	0.92		1|0	1	0.5	907
PPP6R2	34147630	TUFM	37|34	71	35.5	2	25|18|0|1|36|37|32|45|37|34|21|28|37|14|31|10|29|9|4|6|3|5|7|6|5|4|21|32	0	0	0	0	0	-91.32	0.91	0.91		37|34	71	35.5	455
PPP6R2	28460688	TXLNA	2|1	3	1.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0.17	0.34	0.17	0.34	0.17	-2.32	6	0.39		2|1	3	1.5	546
PPP6R2	281182404	TXLNG	0|1	1	0.5	2	2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-6.38	0.5	0.92		0|1	1	0.5	528
PPP6R2	50592994	TXN	2|2	4	2	2	0|0|0|0|5|4|5|6|4|4|2|4|0|0|5|0|2|0|4|1|1|1|1|3|0|0|2|0	0	0	0	0	0	-19.37	0.38	0.84		2|2	4	2	105
PPP6R2	7705696	TXNDC12	3|3	6	3	2	0|0|0|0|9|5|6|4|8|4|0|0|0|0|3|0|0|0|0|0|0|0|0|0|1|0|0|0	0	0	0	0	0	-24.24	0.43	0.87		3|3	6	3	172
PPP6R2	4759274	TXNL1	15|7	22	11	2	20|6|5|3|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0	0	0	0	0	0	-21.97	1.29	0.78		15|7	22	11	289
PPP6R2	23510338	UBA1	3|0	3	1.5	2	7|6|0|0|0|1|0|0|0|0|0|0|0|4|12|2|2|3|0|0|0|1|0|0|0|1|0|0	0	0	0	0	0	-33.52	0.21	0.87		3|0	3	1.5	1058
PPP6R2	221316645	UBAC2	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	344
PPP6R2	188497756	UBAP2L	10|10	20	10	2	58|40|29|34|0|0|0|0|0|0|56|37|23|34|22|25|33|17|25|31|28|34|21|25|14|16|23|12	0	0	0	0	0	-176.98	0.21	0.92		10|10	20	10	983
PPP6R2	11024714	UBB	1|0	1	0.5	2	0|1|1|2|0|0|0|0|0|0|0|0|0|0|3|0|0|0|3|0|0|0|1|4|2|2|0|0	0	0	0	0	0	-14.93	0.17	0.92		1|0	1	0.5	229
PPP6R2	35493987	UBE2I	2|1	3	1.5	2	0|0|0|0|0|0|0|0|0|0|3|0|4|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-11.49	0.55	0.76		2|1	3	1.5	158
PPP6R2	192449449	UBE2O	3|5	8	4	2	5|5|0|1|0|0|0|0|0|0|17|11|4|20|2|9|8|9|1|0|2|2|1|0|0|1|0|0	0	0	0	0	0	-54.21	0.28	0.9		3|5	8	4	1292
PPP6R2	82659109	UBR4	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|3|0|0|0|0|0|0|1|0|0|0|0	0	0	0	0	0	-7.53	0.4	0.92		1|0	1	0.5	5183
PPP6R2	21361091	UCHL1	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.25	0.92		1|0	1	0.5	223
PPP6R2	29501813	UFD1L	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	307
PPP6R2	29725607	UNC45A	19|15	34	17	2	5|3|6|6|0|0|0|0|0|0|7|2|0|13|7|7|2|4|5|4|3|10|0|3|2|0|2|0	0	0	0	0	0	-14.01	1.84	0.74		19|15	34	17	944
PPP6R2	19924159	URI1	5|0	5	2.5	2	1|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0	0.1	0.21	0.1	0.21	0.1	-8.63	1.67	0.44		5|0	5	2.5	535
PPP6R2	4505541	USO1	1|0	1	0.5	2	2|1|2|2|0|0|0|0|0|0|4|2|1|0|3|0|4|0|2|2|1|0|0|0|1|2|1|3	0	0	0	0	0	-17.16	0.14	0.92		1|0	1	0.5	962
PPP6R2	119220605	USP10	15|19	34	17	2	0|2|2|5|0|0|0|0|0|0|5|3|0|5|3|1|2|0|1|4|0|4|2|3|2|2|0|0	0.84	1	0.84	1	0.84	0.75	3.58	0.02		15|19	34	17	798
PPP6R2	4827050	USP14	5|2	7	3.5	2	9|4|0|1|0|0|0|0|0|0|3|2|0|1|1|0|0|0|3|1|0|4|0|0|0|0|0|0	0	0	0	0	0	-18.25	0.7	0.8		5|2	7	3.5	494
PPP6R2	14149627	USP15	7|0	7	3.5	2	23|20|17|25|0|0|0|0|0|0|21|7|3|25|1|7|4|11|21|27|21|33|9|13|8|8|3|1	0	0	0	0	0	-124.1	0.13	0.92		7|0	7	3.5	952
PPP6R2	50312664	USP16	1|0	1	0.5	2	4|4|0|0|0|0|0|0|0|0|4|3|3|3|1|5|2|4|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-20.41	0.12	0.92		1|0	1	0.5	822
PPP6R2	150378533	USP7	3|1	4	2	2	10|14|6|6|0|0|0|0|0|0|23|14|9|10|24|6|12|7|3|4|2|3|6|3|2|3|3|9	0	0	0	0	0	-80.46	0.11	0.92		3|1	4	2	1102
PPP6R2	110611228	UTRN	8|8	16	8	2	3|6|3|4|0|0|0|0|0|0|13|14|18|9|30|9|21|12|0|0|0|0|9|16|8|8|0|0	0	0	0	0	0	-70.78	0.38	0.91		8|8	16	8	3433
PPP6R2	24041018	UXT	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0.17	0.34	0.17	0.34	0.17	-3.93	4	0.39		0|2	2	1	169
PPP6R2	20373171	VANGL1	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|3|1|2|0|2|0|0|0|0|0|0|0|0|0|0|0|1|0	0	0	0	0	0	-10.61	0.25	0.92		1|0	1	0.5	524
PPP6R2	94721250	VAPA	11|19	30	15	2	8|5|0|0|0|0|2|3|0|0|8|0|5|0|9|0|5|0|4|3|7|5|0|0|2|1|8|5	0	0	0	0	0	-16.11	1.82	0.65		11|19	30	15	294
PPP6R2	4759302	VAPB	4|5	9	4.5	2	9|1|0|5|0|0|0|0|0|0|2|0|0|0|3|1|1|0|1|3|0|2|1|3|2|0|3|1	0	0	0	0	0	-14.62	0.9	0.8		4|5	9	4.5	243
PPP6R2	5454158	VARS	0|3	3	1.5	2	9|3|0|1|0|0|0|1|0|0|9|4|5|10|2|6|8|5|0|3|0|2|0|0|0|0|3|1	0	0	0	0	0	-41.39	0.17	0.89		0|3	3	1.5	1264
PPP6R2	4507873	VBP1	18|13	31	15.5	2	8|9|0|0|1|0|0|0|0|0|4|0|0|2|1|0|1|2|0|0|0|0|0|0|0|0|2|0	0.15	0.29	0.15	0.29	0.15	-5.57	2.7	0.42		18|13	31	15.5	197
PPP6R2	4507877	VCL	1|0	1	0.5	2	7|7|0|3|0|0|0|0|0|0|2|0|0|3|3|0|0|0|0|0|2|7|0|1|0|0|0|0	0	0	0	0	0	-28.09	0.08	0.92		1|0	1	0.5	1066
PPP6R2	6005942	VCP	3|0	3	1.5	2	5|4|2|2|0|0|0|0|0|0|3|0|2|5|6|2|2|2|0|0|0|0|0|6|0|0|0|0	0	0	0	0	0	-25.92	0.27	0.84		3|0	3	1.5	806
